Order,Family,Genus,Species,Common_names,
EULIPOTYPHLA,SORICIDAE,Crocidura,greenwoodi,Greenwood's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,harenna,Harenna Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,hikmiya,,
EULIPOTYPHLA,SORICIDAE,Crocidura,hildegardeae,Hildegarde's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,hilliana,Hill's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,hirta,Lesser Red Musk Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,hispida,"Andaman Spiny Shrew, Andaman Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,horsfieldii,Horsefield's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,hutanis,Hutan Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,indochinensis,Indochinese Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,jacksoni,Jackson's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,jenkinsi,"Jenkin's Shrew, Jenkin's Andaman Spiny Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,jouvenetae,Jouvenet's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,katinka,Katinka's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,kivuana,Kivu Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,lamottei,Lamotte's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,lanosa,"Kivu Long-haired Shrew, Lemara Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,lasiura,Ussuri Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,latona,"Latona Shrew, Latona's Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,lea,Sulawesi Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,lepidura,Sumatran Giant Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,leucodon,"Bicolored Shrew, Bicoloured White-toothed Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,levicula,"Sulawesi Tiny Shrew, Celebes Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,littoralis,"Butiaba Naked-tailed Shrew, Naked-tail Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,longipes,Savanna Swamp Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,lucina,"Lucina's Shrew, Moorland Shrew, Morrland Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,ludia,"Dramatic Shrew, Ludia's Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,luna,Greater Gray-brown Musk Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,lusitania,Mauritanian Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,macarthuri,Macarthur's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,macmillani,Macmillan's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,macowi,"Macow's Shrew, Nyiro Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,malayana,Malayan Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,manengubae,Manenguba Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,maquassiensis,"Makwassie Musk Shrew, Maquassie Musk Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,mariquensis,Swamp Musk Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,maurisca,"Dark Shrew, Gracile Naked-tailed Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,maxi,"Javanese Shrew, Max's Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,mdumai,Mduma's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,mindorus,Mindoro Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,miya,Sri Lankan Long-tailed Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,monax,"Kilimanjaro Shrew, Rombo Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,monticola,Sunda Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,montis,Montane White-toothed Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,muricauda,"Mouse-tailed Shrew, West African Long-tailed Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,musseri,Mossy Forest Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,mutesae,"Uganda Large-toothed Shrew, Ugandan Musk Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,nana,"Dwarf White-toothed Shrew, Somali Dwarf Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,nanilla,"Savanna Dwarf Shrew, Tiny White-toothed Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,negligens,Peninsular Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,negrina,Negros Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,newmarki,Newmark's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,nicobarica,"Nicobar Shrew, Nicobar White-tailed Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,nigeriae,Nigerian Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,nigricans,"Blackish White-toothed Shrew, Black White-toothed Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,nigripes,Black-footed Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,nigrofusca,"African Black Shrew, Tenebrous Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,nimbae,Nimba Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,niobe,"Niobe's Shrew, Stony Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,obscurior,"Obscure White-toothed Shrew, West African Pygmy Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,olivieri,"Olivier's Shrew, African Giant Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,orientalis,Oriental Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,orii,"Ryukyu Shrew, Orii's Shrew, Amami Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,pachyura,"North African White-toothed Shrew, Pantellerian Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,palawanensis,Palawan Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,paradoxura,"Sumatran Long-tailed Shrew, Paradox Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,parvipes,Small-footed Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,pasha,"Pasha Shrew, Sahelian Tiny Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,pergrisea,Pale Grey Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,phaeura,Guramba Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,phanluongi,,
EULIPOTYPHLA,SORICIDAE,Crocidura,phuquocensis,,
EULIPOTYPHLA,SORICIDAE,Crocidura,picea,"Cameroonian Shrew, Pitch Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,pitmani,Pitman's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,planiceps,Flat-headed Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,poensis,Fraser's Musk Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,polia,"Fuscous Shrew, Polia's Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,pullata,"Kashmir White-toothed Shrew, Dusky Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,raineyi,"Rainey Shrew, Rainey's Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,ramona,Negev Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,rapax,Chinese White-toothed Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,religiosa,Egyptian Pygmy Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,rhoditis,"Sulawesi White-handed Shrew, Temboan Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,roosevelti,Roosvelt's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,russula,"White-toothed Shrew, Greater White-toothed Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,selina,"Moon Shrew, Ugandan Lowland Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,serezkyensis,Serezkaya Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,shantungensis,"Asian Lesser White-toothed Shrew, Shantung Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,sibirica,Siberian Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,sicula,Sicilian Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,silacea,Lesser Gray-brown Musk Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,smithii,Desert Musk Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,sokolovi,,
EULIPOTYPHLA,SORICIDAE,Crocidura,somalica,Somali Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,stenocephala,"Kahuzi Swamp Shrew, Narrow-headed Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,suaveolens,"Lesser Shrew, Lesser White-toothed Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,susiana,Iranian Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,tanakae,Taiwanese Gray Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,tansaniana,Tanzanian Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,tarella,"Tarella Shrew, Ugandan Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,tarfayensis,"Tarfaya Shrew, Saharan Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,telfordi,Telford's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,tenuis,"Timor Shrew, Thin Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,thalia,"Thalia Shrew, Thalia's Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,theresae,Therese's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,thomensis,"Sao Tomé Shrew, São Tomé Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,trichura,Christmas Island Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,turba,"Tumultuous Shrew, Turbo Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,ultima,Ultimate Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,usambarae,Usambara Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,viaria,Savanna Path Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,virgata,Mamfe Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,voi,Voi Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,vorax,Voracious Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,vosmaeri,Banka Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,watasei,"Lesser Ryukyu Shrew, Watase's Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,whitakeri,Whitaker's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,wimmeri,Wimmer's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,wuchihensis,Hainan Island Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,xantippe,"Vermiculate Shrew, Xanthippe's Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,yankariensis,Yankari Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,zaitsevi,Mikhail Zaitsev's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,zaphiri,Zaphir's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,zarudnyi,Zarudny's Shrew,
EULIPOTYPHLA,SORICIDAE,Crocidura,zimmeri,"Upemba Shrew, Zimmer's Shrew",
EULIPOTYPHLA,SORICIDAE,Crocidura,zimmermanni,"Cretan Shrew, CRETAN SHREW, Cretan White-toothed Shrew, CRETAN WHITE-TOOTHED SHREW, Zimmermann's Shrew",
EULIPOTYPHLA,SORICIDAE,Cryptotis,alticola,Central Mexican Broad-clawed Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,brachyonyx,Eastern Cordillera Small-footed Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,colombiana,Colombian Small-eared Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,endersi,"Ender's Small-eared Shrew, Enders' S Small-eared Shrew",
EULIPOTYPHLA,SORICIDAE,Cryptotis,equatoris,Ecuadorean Small-eared Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,goldmani,"Goldman's Broad-clawed Shrew, Goldman's Small-eared Shrew, Goldman's Small Eared Shrew",
EULIPOTYPHLA,SORICIDAE,Cryptotis,goodwini,"Goodwin's Broad-clawed Shrew, Goodwin's Small-eared Shrew, Goodwin's Small Eared Shrew",
EULIPOTYPHLA,SORICIDAE,Cryptotis,gracilis,"Talamancan Small-eared Shrew, Talamancan Small Eared Shrew",
EULIPOTYPHLA,SORICIDAE,Cryptotis,griseoventris,Guatamalan Small Eared Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,hondurensis,"Honduran Small-eared Shrew, Honduran Small Eared Shrew",
EULIPOTYPHLA,SORICIDAE,Cryptotis,lacertosus,,
EULIPOTYPHLA,SORICIDAE,Cryptotis,magna,"Big Mexican Small-eared Shrew, Big Small-eared Shrew",
EULIPOTYPHLA,SORICIDAE,Cryptotis,mam,,
EULIPOTYPHLA,SORICIDAE,Cryptotis,mayensis,Yucatan Small-eared Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,medellinia,Medellín Small-eared Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,mera,Darien Small Eared Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,meridensis,Merida Small-eared Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,merriami,Merriam's Small-eared Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,mexicana,Mexican Small-eared Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,montivaga,"Ecuadorean Small-eared Shrew, Wandering Small-eared Shrew",
EULIPOTYPHLA,SORICIDAE,Cryptotis,nelsoni,Nelson's Small Eared Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,nigrescens,Blackish Small-eared Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,obscura,Grizzled Mexican Small-eared Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,orophila,Central American Least Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,parva,"Least Shrew, North American Least Shrew",
EULIPOTYPHLA,SORICIDAE,Cryptotis,peregrina,Oaxacan Broad-clawed Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,peruviensis,Peruvian Small-eared Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,phillipsii,Phillip's Small-eared Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,squamipes,"Scaly-footed Small-eared Shrew, Western Colombian Small-eared Shrew",
EULIPOTYPHLA,SORICIDAE,Cryptotis,tamensis,Tamá Small-eared Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,thomasi,"Thomas' Small-eared Shrew, Thomas's Small-eared Shrew",
EULIPOTYPHLA,SORICIDAE,Cryptotis,tropicalis,Tropical Small-eared Shrew,
EULIPOTYPHLA,SORICIDAE,Cryptotis,venezuelensis,,
EULIPOTYPHLA,SORICIDAE,Diplomesodon,pulchellum,Piebald Shrew,
EULIPOTYPHLA,SORICIDAE,Episoriculus,caudatus,Hodgson's Brown-toothed Shrew,
EULIPOTYPHLA,SORICIDAE,Episoriculus,fumidus,"Taiwan Brown-toothed Shrew, Taiwanese Red-toothed Shrew",
EULIPOTYPHLA,SORICIDAE,Episoriculus,leucops,Long-tailed Brown-toothed Shrew,
EULIPOTYPHLA,SORICIDAE,Episoriculus,macrurus,"Arboreal Brown-toothed Shrew, Long-tailed Mountain Shrew",
EULIPOTYPHLA,SORICIDAE,Feroculus,feroculus,Kelaart's Long-clawed Shrew,
EULIPOTYPHLA,SORICIDAE,Megasorex,gigas,Mexican Shrew,
EULIPOTYPHLA,SORICIDAE,Myosorex,babaulti,Babault's Mouse Shrew,
EULIPOTYPHLA,SORICIDAE,Myosorex,blarina,Montane Mouse Shrew,
EULIPOTYPHLA,SORICIDAE,Myosorex,bururiensis,Bururi Forest Shrew,
EULIPOTYPHLA,SORICIDAE,Myosorex,cafer,"Dark-footed Forest Shrew, Dark-footed Mouse Shrew",
EULIPOTYPHLA,SORICIDAE,Myosorex,eisentrauti,Eisentraut's Mouse Shrew,
EULIPOTYPHLA,SORICIDAE,Myosorex,geata,Geata Mouse Shrew,
EULIPOTYPHLA,SORICIDAE,Myosorex,gnoskei,Nyika Burrowing Shrew,
EULIPOTYPHLA,SORICIDAE,Myosorex,jejei,Kahuzi Swamp Shrew,
EULIPOTYPHLA,SORICIDAE,Myosorex,kihaulei,Kihaule's Mouse Shrew,
EULIPOTYPHLA,SORICIDAE,Myosorex,longicaudatus,Long-tailed Forest Shrew,
EULIPOTYPHLA,SORICIDAE,Myosorex,okuensis,Oku Mouse Shrew,
EULIPOTYPHLA,SORICIDAE,Myosorex,rumpii,Rumpi Mouse Shrew,
EULIPOTYPHLA,SORICIDAE,Myosorex,schalleri,Schaller's Mouse Shrew,
EULIPOTYPHLA,SORICIDAE,Myosorex,sclateri,"Sclater's Mouse Shrew, Sclater's Tiny Mouse Shrew",
EULIPOTYPHLA,SORICIDAE,Myosorex,tenuis,Thin Mouse Shrew,
EULIPOTYPHLA,SORICIDAE,Myosorex,varius,Forest Shrew,
EULIPOTYPHLA,SORICIDAE,Myosorex,zinki,Kilimanjaro Mouse Shrew,
EULIPOTYPHLA,SORICIDAE,Nectogale,elegans,"Elegant Water Shrew, Web-footed Water Shrew",
EULIPOTYPHLA,SORICIDAE,Neomys,anomalus,"Southern Water Shrew, Mediterranean Water Shrew, Miller's Water Shrew",
EULIPOTYPHLA,SORICIDAE,Neomys,fodiens,"Eurasian Water Shrew, Water Shrew, Northern Water Shrew",
EULIPOTYPHLA,SORICIDAE,Neomys,teres,Transcaucasian Water Shrew,
EULIPOTYPHLA,SORICIDAE,Notiosorex,cockrumi,Cockrum's Grey Shrew,
EULIPOTYPHLA,SORICIDAE,Notiosorex,crawfordi,Desert Shrew,
EULIPOTYPHLA,SORICIDAE,Notiosorex,evotis,Large-eared Grey Shrew,
EULIPOTYPHLA,SORICIDAE,Notiosorex,villai,Villa's Grey Shrew,
EULIPOTYPHLA,SORICIDAE,Paracrocidura,graueri,"Grauer's Large-headed Shrew, Grauer's Shrew",
EULIPOTYPHLA,SORICIDAE,Paracrocidura,maxima,"Greater Large-headed Shrew, Greater Shrew",
EULIPOTYPHLA,SORICIDAE,Paracrocidura,schoutedeni,"Lesser Large-headed Shrew, Schouteden's Shrew",
EULIPOTYPHLA,SORICIDAE,Ruwenzorisorex,suncoides,Ruwenzori Shrew,
EULIPOTYPHLA,SORICIDAE,Scutisorex,somereni,Armored Shrew,
EULIPOTYPHLA,SORICIDAE,Solisorex,pearsoni,Pearson's Long-clawed Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,alaskanus,Glacier Bay Water Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,alpinus,Alpine Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,antinorii,"Valais Shrew, VALAIS SHREW",
EULIPOTYPHLA,SORICIDAE,Sorex,araneus,"Common Shrew, Eurasian Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,arcticus,Arctic Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,arizonae,Arizona Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,asper,Tien Shan Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,bairdi,Baird's Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,bedfordiae,"Lesser Stripe-backed Shrew, Lesser Striped Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,bendirii,"Marsh Shrew, Pacific Water Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,buchariensis,Pamir Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,caecutiens,"Laxmann's Shrew, MASKED SHREW, Masked Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,camtschatica,Kamchatcka Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,cansulus,Gansu Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,cinereus,"Cinereus Shrew, Masked Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,coronatus,"Crowned Shrew, Millet's Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,cylindricauda,"Stripe-backed Shrew, Greater Stripe-backed Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,daphaenodon,Large-toothed Siberian Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,dispar,Long-tailed Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,emarginatus,Zacatecas Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,excelsus,"Highland Shrew, Lofty Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,fumeus,Smoky Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,gracillimus,Slender Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,granarius,"Iberian Shrew, Lagranja Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,haydeni,"Prairie Shrew, Hayden's Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,hosonoi,Azumi Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,hoyi,"American Pygmy Shrew, Pygmy Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,isodon,"Even-toothed Shrew, TAIGA SHREW, Taiga Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,ixtlanensis,Ixtlan Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,jacksoni,"Saint Lawrence Island Shrew, St Lawrence Island Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,kozlovi,Kozlov's Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,leucogaster,Paramushir Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,longirostris,Southeastern Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,lyelli,Mount Lyell Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,macrodon,Large-toothed Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,maritimensis,Maritime Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,mediopua,Jalisco Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,merriami,Merriam's Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,milleri,Carmen Mountain Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,minutissimus,"Eurasian Least Shrew, Least Siberian Shrew, Miniscule Shrew, Least Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,minutus,"Eurasian Pygmy Shrew, Pygmy Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,mirabilis,Ussuri Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,monticolus,"Dusky Shrew, Montane Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,nanus,Dwarf Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,neomexicanus,New Mexico Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,oreopolus,Mexican Long-tailed Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,orizabae,Orizaba Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,ornatus,Ornate Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,pacificus,Pacific Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,palustris,"American Water Shrew, Water Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,planiceps,Kashmir Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,portenkoi,Portenko's Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,preblei,Preble's Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,pribilofensis,Pribilof Island Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,raddei,Radde's Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,roboratus,Flat-skulled Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,rohweri,Olympic Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,samniticus,"Appenine Shrew, Appennine Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,satunini,Caucasian Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,saussurei,Saussure's Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,sclateri,Sclater's Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,shinto,Shinto Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,sinalis,"Chinese Shrew, Dusky Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,sonomae,Fog Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,stizodon,San Cristobal Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,tenellus,Inyo Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,thibetanus,Tibetan Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,trowbridgii,Trowbridge's Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,tundrensis,"Tundra Shrew, TUNDRA SHREW",
EULIPOTYPHLA,SORICIDAE,Sorex,ugyunak,Barren Ground Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,unguiculatus,Long-clawed Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,vagrans,Vagrant Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,ventralis,Chestnut-bellied Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,veraecrucis,Veracruz Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,veraepacis,Verapaz Shrew,
EULIPOTYPHLA,SORICIDAE,Sorex,volnuchini,"Caucasian Pygmy Shrew, Ukrainian Shrew",
EULIPOTYPHLA,SORICIDAE,Sorex,yukonicus,"Alaska Tiny Shrew, Least Siberian Shrew, Least Shrew, Miniscule Shrew",
EULIPOTYPHLA,SORICIDAE,Soriculus,nigrescens,"Himalayan Shrew, Sikkim Large-clawed Shrew",
EULIPOTYPHLA,SORICIDAE,Suncus,aequatorius,Taita Shrew,
EULIPOTYPHLA,SORICIDAE,Suncus,ater,Black Shrew,
EULIPOTYPHLA,SORICIDAE,Suncus,dayi,Day's Shrew,
EULIPOTYPHLA,SORICIDAE,Suncus,etruscus,"Etruscan Shrew, Pygmy White-toothed Shrew, Savi's Pygmy Shrew, White-toothed Pygmy Shrew",
EULIPOTYPHLA,SORICIDAE,Suncus,fellowesgordoni,"Ceylon Pygmy Shrew, Sri Lanka Shrew",
EULIPOTYPHLA,SORICIDAE,Suncus,hosei,"Bornean Pgymy Shrew, Hose's Shrew",
EULIPOTYPHLA,SORICIDAE,Suncus,hututsi,,
EULIPOTYPHLA,SORICIDAE,Suncus,infinitesimus,Least Dwarf Shrew,
EULIPOTYPHLA,SORICIDAE,Suncus,lixus,Greater Dwarf Shrew,
EULIPOTYPHLA,SORICIDAE,Suncus,madagascariensis,Madagascan Shrew,
EULIPOTYPHLA,SORICIDAE,Suncus,malayanus,"Malayan Pgymy Shrew, Malayan Pygmy Shrew",
EULIPOTYPHLA,SORICIDAE,Suncus,megalura,Climbing Shrew,
EULIPOTYPHLA,SORICIDAE,Suncus,mertensi,Flores Shrew,
EULIPOTYPHLA,SORICIDAE,Suncus,montanus,"Hill Shrew, Montane Shrew, Sri Lanka Highland Shrew",
EULIPOTYPHLA,SORICIDAE,Suncus,murinus,"House Shrew, Asian House Shrew",
